"","ERR1797969","ERR1797970","ERR1797971","ERR1797972","ERR1797973","ERR1797974"
"IBPFAHIO_00691",725.186886160351,758.589484597599,810.386241055296,3891.04570169251,3528.06981993138,3391.85733606208
"IBPFAHIO_00692",2554.32068819538,2456.05660402833,2676.40719085368,7441.23653097279,7133.25096274632,6862.87120272071
"IBPFAHIO_00693",745.972497547113,623.619667208156,705.889067866587,343.596332512068,362.876813569697,335.425798402872
"IBPFAHIO_00694",78.5234207944329,74.8737673109319,75.7071356775343,60.3121221962672,43.5452176283636,52.441201520213
"IBPFAHIO_00695",935.352512404274,1033.45502512063,973.529786951955,657.036603926002,645.013536120136,735.166277915439
"IBPFAHIO_00696",254.046361393754,263.04336673709,267.640719085368,423.098675407147,396.442918824894,402.708849409938
"IBPFAHIO_00697",13033.7330956877,12587.659538576,12794.5059295033,8410.79958627945,7955.16694548168,8049.22970503647
"IBPFAHIO_00698",9508.2624532553,9861.66329976879,10054.1208775137,10843.3885148622,11833.4128905078,11409.4244288599
"IBPFAHIO_00699",1230.97009657155,1382.20915180576,1192.12081249976,981.442715739258,746.619043919651,804.428242187419
"IBPFAHIO_00700",3087.81804712226,2911.21029478689,2965.37386365102,3905.66682222494,3650.54074451115,3556.10713704992
"IBPFAHIO_00701",1729.82476985383,1689.58567024011,1671.95477101935,2437.15802874916,2049.34680463486,1811.69509402849
"IBPFAHIO_00702",2228.67944313611,2132.91718721273,2173.11468325091,2872.13636458891,2546.48803922535,2419.221466357
"IBPFAHIO_00703",750.591522299726,636.427022142921,631.248229874652,909.250933110392,799.236181887257,824.217374836556
"IBPFAHIO_00704",2891.50949513618,2782.15156429042,2781.97066172798,3810.62953876416,3352.07456535007,3388.88896616471
"IBPFAHIO_00705",0,0.985181148828051,0,8.22438029949099,4.53596016962121,4.94728316228425
"IBPFAHIO_00706",998.864102752713,1070.89190877609,938.341963327185,2035.99103414066,1642.01758140288,1766.18008893548
"IBPFAHIO_00707",1636.2895186134,1634.41552590574,1620.77248211059,2261.70458236002,2587.31168075194,2415.26363982717
"IBPFAHIO_00708",3024.30645677382,2957.51380878181,3008.02577107499,7619.43143746176,7351.88424292206,7799.88663365735
"IBPFAHIO_00709",2.30951237630685,0,3.19889305679722,2.74146009983033,0,1.9789132649137
"IBPFAHIO_00710",13675.777536301,13258.5679009279,13256.2128273677,14227.2640980861,11663.767980164,12001.1194950691
"IBPFAHIO_00711",5819.97118829326,5661.83606231481,5688.69815267106,8566.1489919365,7047.06771952351,7076.59383533139
"IBPFAHIO_00712",2209.0485879375,2232.42048324436,2276.54555875402,8103.75605509845,7487.05585597677,7495.13399086064
"IBPFAHIO_00713",1079.69703592345,1063.9956407343,1050.30322031509,821.524209915822,644.106344086212,745.060844240008
"IBPFAHIO_00714",363.748199268329,289.643257755447,313.491519566128,148.952665424115,157.851413902818,152.376321398355
"IBPFAHIO_00715",192.844283421622,180.288150235533,197.265071835829,468.789677070986,495.326850522636,443.276571340669
"IBPFAHIO_00716",1726.36050128937,1640.32661279871,1682.61774787534,2484.67667047956,2620.87778600714,2644.81757855716
"IBPFAHIO_00717",37930.2765122756,37645.7420590175,34415.8241003957,5372.34797563417,4707.41946403289,4501.03822104621
"IBPFAHIO_00718",2449.23787507341,2423.54562611701,2433.29131853709,1194.36278349275,1357.15928275067,1259.57829311757
"IBPFAHIO_00719",918.031169581973,840.359519950328,849.839255422462,3168.21405537058,2848.58298652212,2692.31149691509
"IBPFAHIO_00720",11510.6096835133,11407.41252228,10922.0871935913,2262.6184023933,2192.68314599489,1981.88163481107
"IBPFAHIO_00721",841.817261163847,775.337564127676,681.364221097808,138.90064505807,122.470924579773,137.534471911502
"IBPFAHIO_00722",2185.95346417443,2412.7086334799,2108.07052442937,7953.88956964106,8091.24575057032,8794.29054927648
"IBPFAHIO_00723",4443.50181201438,4468.78169108404,4282.25150536588,8024.25371220337,7153.20918749265,6915.31240424092
"IBPFAHIO_00724",1876.47880574932,1860.02200898736,1869.21984285518,5047.94186382091,4950.54692912459,4801.83303731309
"IBPFAHIO_00725",2017.35906070403,2038.33979692524,2002.50705355506,4776.53731393771,4806.30339573063,4618.78356030857
"IBPFAHIO_00726",199.772820550543,200.976954360922,213.259537119815,432.236875739915,458.131977131742,452.18168103278
"IBPFAHIO_00727",12108.7733889768,12021.1803779999,11779.390532813,15090.8240295327,14528.6804232967,14947.7213465256
"IBPFAHIO_00728",2269.09590972148,2334.87932272248,2319.19746617799,4447.56210195807,4907.00171149623,4496.09093788393
"IBPFAHIO_00729",981.542759930411,890.603758540558,922.347498043199,1835.86444685304,1711.87136801504,1689.9919282363
"IBPFAHIO_00730",15.0118304459945,5.91108689296831,8.53038148479259,21.0178607653659,23.5869928820303,35.6204387684466
"IBPFAHIO_00731",31.1784170801425,23.6443475718732,33.0552282535713,88.6405432278473,107.955852036985,95.9772933483144
"IBPFAHIO_00732",390.307591595858,352.694851280442,344.414152448501,707.296705756225,645.013536120136,747.039757504921
"IBPFAHIO_00733",40.4164665853699,74.8737673109319,53.3148842799537,207.437147553828,222.262048311439,205.806979551025
"IBPFAHIO_00734",2747.164971617,2408.76790888458,2882.2026441743,1122.17100086388,1087.72324867517,918.215754919956
"IBPFAHIO_00735",241.344043324066,261.073004439434,235.651788517395,453.254736505281,407.329223231985,410.624502469593
"IBPFAHIO_00736",43.8807351498302,32.5109779113257,37.3204189959676,42.0357215307317,36.2876813569697,36.6098954009034
"IBPFAHIO_00737",602.782730216088,538.894088408944,582.198536337094,752.073887386787,765.67007663206,697.566925882079
"IBPFAHIO_00738",63.5115903484384,67.9774992691355,90.6353032759213,114.227504159597,148.779493563576,160.29197445801
"IBPFAHIO_00739",27.7141485156822,27.5850721671854,28.790037511175,46.6048216971156,50.8027538997576,46.5044617254719
"IBPFAHIO_00740",34.6426856446028,18.718441827733,14.928167598387,18.2764006655355,19.9582247463333,21.7680459140507
"IBPFAHIO_00741",5.77378094076713,1.9703622976561,1.06629768559907,5.48292019966066,4.53596016962121,2.96836989737055
"IBPFAHIO_00742",23.0951237630685,20.6888041253891,26.6574421399768,21.9316807986426,23.5869928820303,23.7469591789644
"IBPFAHIO_00743",11.5475618815343,11.8221737859366,3.19889305679722,0.913820033276776,0.907192033924242,2.96836989737055
"IBPFAHIO_00744",6.92853712892055,2.95554344648415,3.19889305679722,0.913820033276776,2.72157610177273,2.96836989737055
"IBPFAHIO_00745",30.0236608919891,48.2738762925745,37.3204189959676,82.2438029949099,96.1623555959697,122.692622424649
"IBPFAHIO_00746",137.415986390258,147.777172324208,165.276141267856,220.230628019703,244.941849159545,228.564482097532
"IBPFAHIO_00747",43.8807351498302,45.3183328460903,28.790037511175,84.9852630947402,76.2041308496363,77.1776173316343
"IBPFAHIO_00748",414.55747154708,454.168509609732,384.933464501266,360.958913144327,392.814150689197,367.088410641491
"IBPFAHIO_00749",857.983847797995,693.567528774948,787.993989657716,161.746145889989,170.552102377758,171.175997415035
"IBPFAHIO_00750",98.1542759930411,67.9774992691355,76.7734333631333,155.349405657052,156.03702983497,152.376321398355
"IBPFAHIO_00751",282.915266097589,307.376518434352,311.35892419493,318.009371580318,358.340853400076,351.257104522182
"IBPFAHIO_00752",919.185925770126,845.285425694468,1022.57948048951,113.31368412632,116.120580342303,96.9667499807713
"IBPFAHIO_00753",3523.1611300561,2956.52862763298,3375.89847260667,445.03035620579,416.401143571227,355.214931052009
"IBPFAHIO_00754",142.035011142871,113.295832115226,123.690531529493,135.245364924963,113.39900424053,104.882403040426
"IBPFAHIO_00755",152.427816836252,150.732715770692,136.486103756681,135.245364924963,145.150725427879,135.555558646588
"IBPFAHIO_00756",128.17793688503,96.547752585149,100.231982446313,126.107164592195,121.563732545848,107.850772937797
"IBPFAHIO_00757",38.106954209063,46.3035139949184,29.8563351967741,44.777181630562,41.7308335605151,42.5466351956445
"IBPFAHIO_00758",57.7378094076713,60.0960500785111,78.9060287343315,66.7088624292047,51.7099459336818,47.4939183579288
"IBPFAHIO_00759",19.6308551986082,9.85181148828051,10.6629768559907,10.9658403993213,11.7934964410151,12.862936221939
"IBPFAHIO_00760",33.4879294564493,32.5109779113257,33.0552282535713,35.6389812977943,39.9164494926667,32.652068871076
"IBPFAHIO_00761",1.15475618815343,3.9407245953122,0,1.82764006655355,0,0
"IBPFAHIO_00762",25.4046361393754,19.703622976561,13.861869912788,10.0520203660445,21.7726088141818,9.8945663245685
"IBPFAHIO_00763",391.462347784011,369.442930810519,358.276022361289,201.954227354168,183.252790852697,197.89132649137
"IBPFAHIO_00764",0,5.91108689296831,3.19889305679722,0.913820033276776,0.907192033924242,1.9789132649137
"IBPFAHIO_00765",173.213428223014,155.658621514832,167.408736639055,40.2080814641782,50.8027538997576,36.6098954009034
"IBPFAHIO_00766",207.856113867617,194.080686319126,195.132476464631,80.4161629283563,75.2969388157121,65.3041377421521
"IBPFAHIO_00767",109.701837874575,109.355107519914,132.220913014285,165.401426023097,161.480182038515,173.154910679949
"IBPFAHIO_00768",41.5712227735233,36.4517025066379,35.1878236247694,19.1902206988123,15.4222645767121,26.7153290763349
"IBPFAHIO_00769",23.0951237630685,20.6888041253891,12.7955722271889,7.31056026621421,6.35034423746969,15.8313061193096
"IBPFAHIO_00770",33.4879294564493,13.7925360835927,22.3922513975806,14.6211205324284,9.97911237316666,15.8313061193096
"IBPFAHIO_00771",5.77378094076713,8.86663033945246,5.33148842799537,4.56910016638388,6.35034423746969,5.9367397947411
"IBPFAHIO_00772",17.3213428223014,16.7480795300769,10.6629768559907,15.5349405657052,19.9582247463333,10.8840229570253
"IBPFAHIO_00773",4.6190247526137,3.9407245953122,2.13259537119815,2.74146009983033,2.72157610177273,2.96836989737055
"IBPFAHIO_00774",5.77378094076713,6.89626804179636,11.7292745415898,13.7073004991516,2.72157610177273,4.94728316228425
"IBPFAHIO_00775",102.773300745655,78.8144919062441,69.3093495639398,84.0714430614634,72.5753627139394,61.3463112123247
"IBPFAHIO_00776",705.556030961743,734.945137025726,705.889067866587,1534.30383587171,1430.64183749853,1449.55396654928
