IBPFAHIO_00530	975
IBPFAHIO_00532	932
IBPFAHIO_00533	173
IBPFAHIO_00534	683
IBPFAHIO_00535	1274
IBPFAHIO_00536	34
IBPFAHIO_00537	208
IBPFAHIO_00538	71
IBPFAHIO_00539	242
IBPFAHIO_00540	1526
IBPFAHIO_00542	182
IBPFAHIO_00543	2765
IBPFAHIO_00544	1364
IBPFAHIO_00545	1689
IBPFAHIO_00546	2393
IBPFAHIO_00547	1502
IBPFAHIO_00548	824
IBPFAHIO_00549	1422
IBPFAHIO_00550	4967
IBPFAHIO_00551	681
IBPFAHIO_00552	942
IBPFAHIO_00553	10247
IBPFAHIO_00554	1352
IBPFAHIO_00555	365
IBPFAHIO_00556	645
IBPFAHIO_00557	323
IBPFAHIO_00558	183
IBPFAHIO_00559	78
IBPFAHIO_00560	3146
IBPFAHIO_00561	789
IBPFAHIO_00562	1329
IBPFAHIO_00563	2423
IBPFAHIO_00564	1995
IBPFAHIO_00565	4424
IBPFAHIO_00566	25505
IBPFAHIO_00567	6844
IBPFAHIO_00568	1312
IBPFAHIO_00569	3461
IBPFAHIO_00570	25415
IBPFAHIO_00571	1553
IBPFAHIO_00572	487
IBPFAHIO_00573	11390
IBPFAHIO_00574	13514
IBPFAHIO_00575	5461
IBPFAHIO_00576	8565
IBPFAHIO_00577	540
IBPFAHIO_00578	3141
IBPFAHIO_00579	19
IBPFAHIO_00580	12
IBPFAHIO_00581	11
IBPFAHIO_00582	37
IBPFAHIO_00583	39
IBPFAHIO_00584	85
IBPFAHIO_00585	1292
IBPFAHIO_00586	364
IBPFAHIO_00587	305
IBPFAHIO_00588	81
IBPFAHIO_00589	199
IBPFAHIO_00590	166
IBPFAHIO_00591	381
IBPFAHIO_00592	99
IBPFAHIO_00593	17
IBPFAHIO_00594	120
IBPFAHIO_00595	253
IBPFAHIO_00596	4183
IBPFAHIO_00597	1679
IBPFAHIO_00598	138
IBPFAHIO_00599	5928
IBPFAHIO_00600	3146
IBPFAHIO_00601	66
IBPFAHIO_00602	6
